UF;IBGE;Adesão;NOME_MUNICIPIO;ENTIDADE
MG;314490;Sim;NOVA MODICA;SECRETARIA MUNICIPAL DE SAUDE DE PEDRA DO ANTA/MG
MG;314500;Sim;NOVA PONTE;SECRETARIA MUNICIPAL DE SAUDE DE NOVA PONTE/MG
MG;314505;Sim;NOVA PORTEIRINHA;SECRETARIA MUNICIPAL DE SAUDE DE VARGEM ALTA/ES
MG;314510;Sim;NOVA RESENDE;SECRETARIA MUNICIPAL DE SAUDE DE PASSA QUATRO/MG
MG;314520;Sim;NOVA SERRANA;SECRETARIA MUNICIPAL DE SAUDE DE NOVA SERRANA/MG
MG;314530;Sim;NOVO CRUZEIRO;SECRETARIA MUNICIPAL DE SAUDE DE SALTO DE PIRAPORA 
MG;314535;Sim;NOVO ORIENTE DE MINAS;SECRETARIA MUNICIPAL DE SAUDE DE FUNDAO/ES
MG;314537;Sim;NOVORIZONTE;SECRETARIA MUNICIPAL DE SAUDE DE PEDRALVA/MG
MG;314540;Não;OLARIA;
MG;314545;Sim;OLHOS-D'AGUA;SECRETARIA MUNICIPAL DE SAUDE DE OLHOS DAGUA/MG
MG;314550;Sim;OLIMPIO NORONHA;SECRETARIA MUNICIPAL DE SAUDE DE SERICITA/MG
MG;314560;Sim;OLIVEIRA;SECRETARIA MUNICIPAL DE SAUDE DE OLIVEIRA/MG
MG;314570;Sim;OLIVEIRA FORTES;SECRETARIA MUNICIPAL DE SAUDE DE JULIO DE MESQUITA - USF ANTONIO SOARES
MG;314580;Sim;ONCA DE PITANGUI;SECRETARIA MUNICIPAL DE SAUDE DE ARCOS/MG
MG;314585;Sim;ORATORIOS;SECRETARIA MUNICIPAL DE SAUDE DE ORATORIOS/MG
MG;314587;Não;ORIZÂNIA;
MG;314590;Sim;OURO BRANCO;SECRETARIA MUNICIPAL DE SAUDE DE OURO BRANCO/MG
MG;314600;Sim;OURO FINO;SECRETARIA MUNICIPAL DE SAUDE DE ALTO ALEGRE - CS III
MG;314610;Sim;OURO PRETO;SECRETARIA MUNICIPAL DE SAUDE DE BALDIM/MG
MG;314620;Sim;OURO VERDE DE MINAS;SECRETARIA MUNICIPAL DE SAUDE DE JOAO RAMALHO - UBS II
MG;314625;Sim;PADRE CARVALHO;SECRETARIA MUNICIPAL DE SAUDE DE PADRE CARVALHO/MG
MG;314630;Sim;PADRE PARAISO;SECRETARIA MUNICIPAL DE SAUDE DE TERRA ROXA - CS LAURA DO VAL CERVI
MG;314640;Sim;PAINEIRAS;SECRETARIA MUNICIPAL DE SAUDE DE VALPARAISO - UBS MIYOGI MORIZONO
MG;314650;Sim;PAINS;SECRETARIA MUNICIPAL DE SAUDE DE ITAPORANGA
MG;314655;Sim;PAI PEDRO;SECRETARIA MUNICIPAL DE SAUDE DE CRISOLITA/MG
MG;314660;Não;PAIVA;
MG;314670;Não;PALMA;
MG;314675;Sim;PALMOPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE MATA VERDE/MG
MG;314690;Sim;PAPAGAIOS;SECRETARIA MUNICIPAL DE SAUDE DE MONTALVANIA/MG
MG;314700;Sim;PARACATU;SECRETARIA MUNICIPAL DE SAUDE DE PARACATU/MG
MG;314710;Sim;PARA DE MINAS;SECRETARIA MUNICIPAL DE SAUDE DE PARA DE MINAS/MG
MG;314720;Sim;PARAGUACU;SECRETARIA MUNICIPAL DE SAUDE DE AVANHANDAVA - UM
MG;314730;Não;PARAISÓPOLIS;
MG;314740;Sim;PARAOPEBA;SECRETARIA MUNICIPAL DE SAUDE DE GUARACIABA/MG
MG;314750;Sim;PASSABEM;SECRETARIA MUNICIPAL DE SAUDE DE RODEIRO/MG
MG;314760;Sim;PASSA QUATRO;SECRETARIA MUNICIPAL DE SAUDE DE ITOBI - US I
MG;314770;Sim;PASSA TEMPO;SECRETARIA MUNICIPAL DE SAUDE DE CAETANOPOLIS/MG
MG;314780;Não;PASSA-VINTE;
MG;314790;Sim;PASSOS;SECRETARIA MUNICIPAL DE SAUDE DE CONCHAL
MG;314795;Sim;PATIS;SECRETARIA MUNICIPAL DE SAUDE DE SANTA CRUZ DO ESCALVADO/MG
MG;314800;Sim;PATOS DE MINAS;SECRETARIA MUNICIPAL DE SAUDE DE PATOS DE MINAS/MG
MG;314810;Sim;PATROCINIO;SECRETARIA MUNICIPAL DE SAUDE DE PATROCINIO/MG
MG;314820;Sim;PATROCINIO DO MURIAE;SECRETARIA MUNICIPAL DE SAUDE DE TAPIRAI - CENTRO DE IMUNIZACAO
MG;314830;Sim;PAULA CANDIDO;SECRETARIA MUNICIPAL DE SAUDE DE SANTA RITA DE CALDAS/MG
MG;314840;Sim;PAULISTAS;SECRETARIA MUNICIPAL DE SAUDE - VIGILANCIA EPIDEMIOLOGICA
MG;314850;Sim;PAVAO;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOAO DA PONTE/MG
MG;314860;Não;PEÇANHA;
MG;314870;Sim;PEDRA AZUL;SECRETARIA MUNICIPAL DE SAUDE DE CORONEL FABRICIANO/MG
MG;314875;Não;PEDRA BONITA;
MG;314880;Sim;PEDRA DO ANTA;SECRETARIA MUNICIPAL DE SAUDE DE SAO GERALDO/MG
MG;314890;Sim;PEDRA DO INDAIA;SECRETARIA MUNICIPAL DE SAUDE DE GENERAL SALGADO - UBS DR JOAO RODRIGUES MOREIRA
MG;314900;Não;PEDRA DOURADA;
MG;314910;Sim;PEDRALVA;SECRETARIA MUNICIPAL DE SAUDE DE CAMPINA VERDE/MG
MG;314915;Não;PEDRAS DE MARIA DA CRUZ;
MG;314920;Sim;PEDRINOPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE PEDRINOPOLIS/MG
MG;314930;Sim;PEDRO LEOPOLDO;SECRETARIA MUNICIPAL DE SAUDE DE PEDRO LEOPOLDO/MG
MG;314940;Não;PEDRO TEIXEIRA;
MG;314950;Não;PEQUERI;
MG;314960;Sim;PEQUI;SECRETARIA MUNICIPAL DE SAUDE DE RESTINGA - CS III RESTINGA
MG;314970;Sim;PERDIGAO;SECRETARIA MUNICIPAL DE SAUDE DE URUCUIA/MG
MG;314980;Sim;PERDIZES;SECRETARIA MUNICIPAL DE SAUDE DE PERDIZES/MG
MG;314990;Sim;PERDOES;SECRETARIA MUNICIPAL DE SAUDE DE PERDOES/MG
MG;314995;Sim;PERIQUITO;SECRETARIA MUNICIPAL DE SAUDE DE IACANGA - CS USF II IACANGA
MG;315000;Sim;PESCADOR;SECRETARIA MUNICIPAL DE SAUDE DE GURINHATA/MG
MG;315010;Não;PIAU;
MG;315015;Não;PIEDADE DE CARATINGA;
MG;315020;Sim;PIEDADE DE PONTE NOVA;SECRETARIA MUNICIPAL DE SAUDE DE CAMPO BELO/MG
MG;315030;Sim;PIEDADE DO RIO GRANDE;SECRETARIA MUNICIPAL DE SAUDE DE PIEDADE DO RIO GRANDE/MG
MG;315040;Sim;PIEDADE DOS GERAIS;SECRETARIA MUNICIPAL DE SAUDE DE SANTO ANTONIO DO JARDIM - UBS FARMACEUTICO RAUL COSTA CAMARA
MG;315050;Sim;PIMENTA;SECRETARIA MUNICIPAL DE SAUDE DE AUGUSTO DE LIMA/MG
MG;315053;Não;PINGO-D'ÁGUA;
MG;315057;Sim;PINTOPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE PINTOPOLIS/MG
MG;315060;Sim;PIRACEMA;SECRETARIA MUNICIPAL DE SAUDE DE PIRACEMA/MG
MG;315070;Sim;PIRAJUBA;SECRETARIA MUNICIPAL DE SAUDE DE PIRAJUBA/MG
MG;315080;Não;PIRANGA;
MG;315090;Sim;PIRANGUCU;SECRETARIA MUNICIPAL DE SAUDE DE BALBINOS - CS III 
MG;315100;Sim;PIRANGUINHO;SECRETARIA MUNICIPAL DE SAUDE DE SAO BENTO ABADE/MG
MG;315110;Sim;PIRAPETINGA;SECRETARIA MUNICIPAL DE SAUDE DE SANTANA DE PARNAIBA
MG;315120;Sim;PIRAPORA;SECRETARIA MUNICIPAL DE SAUDE DE CONEGO MARINHO/MG
MG;315130;Não;PIRAÚBA;
MG;315140;Sim;PITANGUI;SECRETARIA MUNICIPAL DE SAUDE DE ILHA SOLTEIRA - UBS III
MG;315150;Sim;PIUMHI;SECRETARIA MUNICIPAL DE SAUDE APARECIDA - REDE DE FRIO
MG;315160;Sim;PLANURA;SECRETARIA MUNICIPAL DE SAUDE DE PLANURA/MG
MG;315170;Sim;POCO FUNDO;SECRETARIA MUNICIPAL DE SAUDE DE CORONEL MURTA/MG
MG;315180;Sim;POCOS DE CALDAS;SECRETARIA MUNICIPAL DE SAUDE DE POCOS DE CALDAS/MG
MG;315190;Não;POCRANE;
MG;315200;Sim;POMPEU;SECRETARIA MUNICIPAL DE SAUDE DE POMPEU/MG
MG;315210;Sim;PONTE NOVA;SECRETARIA MUNICIPAL DE SAUDE DE PONTE NOVA/MG
MG;315213;Sim;PONTO CHIQUE;SECRETARIA MUNICIPAL DE SAUDE DE CACHOEIRA DE PAJEU/MG
MG;315217;Sim;PONTO DOS VOLANTES;SECRETARIA MUNICIPAL DE SAUDE DE RUBIM/MG
MG;315220;Sim;PORTEIRINHA;SECRETARIA MUNICIPAL DE SAUDE DE PORTEIRINHA/MG
MG;315230;Sim;PORTO FIRME;SECRETARIA MUNICIPAL DE SAUDE DE SANTO ANTONIO DO GRAMA/MG
MG;315240;Sim;POTE;SECRETARIA MUNICIPAL DE SAUDE DE POTE/MG
MG;315250;Sim;POUSO ALEGRE;SECRETARIA MUNICIPAL DE SAUDE  DE VITORIA BRASIL - UBS
MG;315260;Sim;POUSO ALTO;SECRETARIA MUNICIPAL DE SAUDE DE PONTALINDA - UBS/ESF
MG;315270;Sim;PRADOS;SECRETARIA MUNICIPAL DE SAUDE DE ITIRAPINA
MG;315280;Não;PRATA;
MG;315290;Não;PRATÁPOLIS;
MG;315300;Sim;PRATINHA;SECRETARIA MUNICIPAL DE SAUDE DE CANAPOLIS/MG
MG;315310;Sim;PRESIDENTE BERNARDES;SECRETARIA MUNICIPAL DE SAUDE DE PRESIDENTE BERNARDES/MG
MG;315320;Sim;PRESIDENTE JUSCELINO;SECRETARIA MUNICIPAL DE SAUDE DE MARIANA/MG
MG;315330;Não;PRESIDENTE KUBITSCHEK;
MG;315340;Sim;PRESIDENTE OLEGARIO;SECRETARIA MUNICIPAL DE SAUDE DE PIRACICABA 
MG;315350;Não;ALTO JEQUITIBÁ;
MG;315360;Sim;PRUDENTE DE MORAIS;SECRETARIA MUNICIPAL DE SAUDE DE BATATAIS 
MG;315370;Sim;QUARTEL GERAL;SECRETARIA MUNICIPAL DE SAUDE DE QUARTEL GERAL/MG
MG;315380;Não;QUELUZITO;
MG;315390;Sim;RAPOSOS;SECRETARIA MUNICIPAL DE SAUDE DE BRAS PIRES/MG
MG;315400;Sim;RAUL SOARES;SECRETARIA MUNICIPAL DE SAUDE DE RAUL SOARES/MG
MG;315410;Sim;RECREIO;SECRETARIA MUNICIPAL DE SAUDE DE RECREIO/MG
MG;315415;Não;REDUTO;
MG;315420;Sim;RESENDE COSTA;SECRETARIA MUNICIPAL DE SAUDE DE RESENDE COSTA/MG
MG;315430;Sim;RESPLENDOR;SECRETARIA MUNICIPAL DE SAUDE DE SAO SEBASTIAO DO PARAISO/MG
MG;315440;Não;RESSAQUINHA;
MG;315445;Sim;RIACHINHO;SECRETARIA MUNICIPAL DE SAUDE DE RIACHINHO/MG
MG;315450;Sim;RIACHO DOS MACHADOS;SECRETARIA MUNICIPAL DE SAUDE DE RIACHO DOS MACHADOS/MG
MG;315460;Sim;RIBEIRAO DAS NEVES;SECRETARIA MUNICIPAL DE SAUDE DE RIBEIRAO DAS NEVES/MG
MG;315470;Não;RIBEIRÃO VERMELHO;
MG;315480;Não;RIO ACIMA;
MG;315490;Não;RIO CASCA;
MG;315500;Sim;RIO DOCE;SECRETARIA MUNICIPAL DE SAUDE DE RIO DOCE/MG
MG;315510;Sim;RIO DO PRADO;SECRETARIA MUNICIPAL DE SAUDE DE CANDIDO MOTA
MG;315520;Sim;RIO ESPERA;SECRETARIA MUNICIPAL DE SAUDE DE BARRETOS
MG;315530;Não;RIO MANSO;
MG;315540;Não;RIO NOVO;
MG;315550;Sim;RIO PARANAIBA;SECRETARIA MUNICIPAL DE SAUDE DE AREADO/MG
MG;315560;Sim;RIO PARDO DE MINAS;SECRETARIA MUNICIPAL DE SAUDE DE CAMPO FLORIDO/MG
MG;315570;Sim;RIO PIRACICABA;SECRETARIA MUNICIPAL DE SAUDE DE IGARATINGA/MG
MG;315580;Sim;RIO POMBA;SECRETARIA MUNICIPAL DE SAUDE DE POCO FUNDO/MG
MG;315590;Não;RIO PRETO;
MG;315600;Sim;RIO VERMELHO;SECRETARIA MUNICIPAL DE SAUDE DE MUNIZ FREIRE/ES
MG;315610;Sim;RITAPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE DORES DO RIO PRETO/ES
MG;315620;Não;ROCHEDO DE MINAS;
MG;315630;Sim;RODEIRO;SECRETARIA MUNICIPAL DE SAUDE DE ITAPEMIRIM/ES
MG;315640;Não;ROMARIA;
MG;315645;Não;ROSÁRIO DA LIMEIRA;
MG;315650;Sim;RUBELITA;SECRETARIA MUNICIPAL DE SAUDE DE RUBELITA/MG
MG;315660;Sim;RUBIM;SECRETARIA MUNICIPAL DE SAUDE DE ESTRELA DO SUL/MG
MG;315670;Sim;SABARA;SECRETARIA MUNICIPAL DE SAUDE DE SABARA/MG
MG;315680;Não;SABINÓPOLIS;
MG;315690;Sim;SACRAMENTO;SECRETARIA MUNICIPAL DE SAUDE DE SACRAMENTO/MG
MG;315700;Sim;SALINAS;SECRETARIA MUNICIPAL DE SAUDE DE FRUTA DE LEITE/MG
MG;315710;Sim;SALTO DA DIVISA;SECRETARIA MUNICIPAL DE SAUDE DE CARIACICA/ES
MG;315720;Sim;SANTA BARBARA;SECRETARIA MUNICIPAL DE SAUDE DE OURO PRETO/MG
MG;315725;Sim;SANTA BARBARA DO LESTE;SECRETARIA MUNICIPAL DE SAUDE DE SANTA BARBARA DO LESTE/MG
MG;315727;Não;SANTA BÁRBARA DO MONTE VERDE;
MG;315730;Sim;SANTA BARBARA DO TUGURIO;SECRETARIA MUNICIPAL DE SAUDE DE ICEM - ESF II
MG;315733;Sim;SANTA CRUZ DE MINAS;SECRETARIA MUNICIPAL DE SAUDE DE FRANCISCOPOLIS/MG
MG;315737;Não;SANTA CRUZ DE SALINAS;
MG;315740;Sim;SANTA CRUZ DO ESCALVADO;SECRETARIA MUNICIPAL DE SAUDE DE POUSO ALTO/MG
MG;315750;Não;SANTA EFIGÊNIA DE MINAS;
MG;315760;Sim;SANTA FE DE MINAS;SECRETARIA MUNICIPAL DE SAUDE DE TAPIRATIBA - CS II SIZENANDO NABUCO
MG;315765;Sim;SANTA HELENA DE MINAS;SECRETARIA MUNICIPAL DE SAUDE DE BARRA LONGA/MG
MG;315770;Sim;SANTA JULIANA;SECRETARIA MUNICIPAL DE SAUDE DE SENADOR AMARAL/MG
MG;315780;Sim;SANTA LUZIA;SECRETARIA MUNICIPAL DE SAUDE DE SANTA LUZIA/MG
MG;315790;Não;SANTA MARGARIDA;
MG;315800;Sim;SANTA MARIA DE ITABIRA;SECRETARIA MUNICIPAL DE SAUDE DE SANTA MARIA DE ITABIRA/MG
MG;315810;Não;SANTA MARIA DO SALTO;
MG;315820;Não;SANTA MARIA DO SUAÇUÍ;
MG;315830;Sim;SANTANA DA VARGEM;SECRETARIA MUNICIPAL DE SAUDE DE BREJO ALEGRE
MG;315840;Sim;SANTANA DE CATAGUASES;SECRETARIA MUNICIPAL DE SAUDE DE SANTANA DE CATAGUASES/MG
MG;315850;Sim;SANTANA DE PIRAPAMA;SECRETARIA MUNICIPAL DE SAUDE DE SANTANA DE PIRAPAMA/MG
MG;315860;Não;SANTANA DO DESERTO;
MG;315870;Sim;SANTANA DO GARAMBEU;SECRETARIA MUNICIPAL DE SAUDE DE CAMPINA DO MONTE ALEGRE - CS III 
MG;315880;Sim;SANTANA DO JACARE;SECRETARIA MUNICIPAL DE SAUDE DE OLIVEIRA FORTES/MG
MG;315890;Não;SANTANA DO MANHUAÇU;
MG;315895;Sim;SANTANA DO PARAISO;SECRETARIA MUNICIPAL DE SAUDE DE SAO SEBASTIAO DA VARGEM ALEGRE/MG
MG;315900;Sim;SANTANA DO RIACHO;SECRETARIA MUNICIPAL DE SAUDE DE DORESOPOLIS/MG
MG;315910;Não;SANTANA DOS MONTES;
MG;315920;Sim;SANTA RITA DE CALDAS;SECRETARIA MUNICIPAL DE SAUDE DE CHAVANTES
MG;315930;Não;SANTA RITA DE JACUTINGA;
MG;315935;Não;SANTA RITA DE MINAS;
MG;315940;Não;SANTA RITA DE IBITIPOCA;
MG;315950;Não;SANTA RITA DO ITUETO;
MG;315960;Sim;SANTA RITA DO SAPUCAI;SECRETARIA MUNICIPAL DE SAUDE DE ITAGUACU/ES
MG;315970;Não;SANTA ROSA DA SERRA;
MG;315980;Sim;SANTA VITORIA;SECRETARIA MUNICIPAL DE SAUDE DE PIRAPOZINHO - UBS II DR. PLINIO ARANTES BARRETO
MG;315990;Sim;SANTO ANTONIO DO AMPARO;SECRETARIA MUNICIPAL DE SAUDE DE CONCEICAO DO MATO DENTRO/MG
MG;316000;Sim;SANTO ANTONIO DO AVENTUREIRO;SECRETARIA MUNICIPAL DE SAUDE DE SANTO ANTONIO DO AVENTUREIRO/MG
MG;316010;Sim;SANTO ANTONIO DO GRAMA;SECRETARIA MUNICIPAL DE SAUDE DE DIVISA NOVA/MG
MG;316020;Não;SANTO ANTÔNIO DO ITAMBÉ;
MG;316030;Sim;SANTO ANTONIO DO JACINTO;SECRETARIA MUNICIPAL DE SAUDE DE BOTUMIRIM/MG
MG;316040;Sim;SANTO ANTONIO DO MONTE;SECRETARIA MUNICIPAL DE SAUDE DE PAINS/MG
MG;316045;Sim;SANTO ANTONIO DO RETIRO;SECRETARIA MUNICIPAL DE SAUDE DE TAPIRAI/MG
MG;316050;Sim;SANTO ANTONIO DO RIO ABAIXO;SECRETARIA MUNICIPAL DE SAUDE DE SANTO ANTONIO DO RIO ABAIXO/MG
MG;316060;Sim;SANTO HIPOLITO;SECRETARIA MUNICIPAL DE SAUDE DE SANTA CLARA DOESTE - CS
MG;316070;Não;SANTOS DUMONT;
MG;316080;Sim;SAO BENTO ABADE;SECRETARIA MUNICIPAL DE SAUDE DE COROACI/MG
MG;316090;Não;SÃO BRÁS DO SUAÇUÍ;
MG;316095;Não;SÃO DOMINGOS DAS DORES;
MG;316100;Sim;SAO DOMINGOS DO PRATA;SECRETARIA MUNICIPAL DE SAUDE DE SAO DOMINGOS DA PRATA/MG
MG;316105;Não;SÃO FÉLIX DE MINAS;
MG;316110;Sim;SAO FRANCISCO;SECRETARIA MUNICIPAL DE SAUDE DE SAO FRANCISCO/MG
MG;316120;Sim;SAO FRANCISCO DE PAULA;SECRETARIA MUNICIPAL DE SAUDE DE TORRINHA - CS III DE TORRINHA
MG;316130;Não;SÃO FRANCISCO DE SALES;
MG;316140;Não;SÃO FRANCISCO DO GLÓRIA;
MG;316150;Sim;SAO GERALDO;SECRETARIA MUNICIPAL DE SAUDE DE EUGENOPOLIS/MG
MG;316160;Não;SÃO GERALDO DA PIEDADE;
MG;316165;Não;SÃO GERALDO DO BAIXIO;
MG;316170;Sim;SAO GONCALO DO ABAETE;SECRETARIA MUNICIPAL DE SAUDE DE DIVISA ALEGRE/MG
MG;316180;Sim;SAO GONCALO DO PARA;SECRETARIA MUNICIPAL DE SAUDE DE PEDREGULHO - CS DE PEDREGULHO 
MG;316190;Sim;SAO GONCALO DO RIO ABAIXO;SECRETARIA MUNICIPAL DE SAUDE DE SAO GONCALO DO RIO ABAIXO/MG
MG;316200;Sim;SAO GONCALO DO SAPUCAI;SECRETARIA MUNICIPAL DE SAUDE DE SAO GONCALO DO SAPUCAI/MG
MG;316210;Sim;SAO GOTARDO;SECRETARIA MUNICIPAL DE SAUDE DE SAO GOTARDO/MG
MG;316220;Não;SÃO JOÃO BATISTA DO GLÓRIA;
MG;316225;Sim;SAO JOAO DA LAGOA;SECRETARIA MUNICIPAL DE SAUDE DE LEANDRO FERREIRA/MG
MG;316230;Não;SÃO JOÃO DA MATA;
MG;316240;Sim;SAO JOAO DA PONTE;SECRETARIA MUNICIPAL DE SAUDE DE CLARAVAL/MG
MG;316245;Sim;SAO JOAO DAS MISSOES;SECRETARIA MUNICIPAL DE SAUDE DE ALTO RIO DOCE/MG
MG;316250;Sim;SAO JOAO DEL REI;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOAO DEL REI/MG
MG;316255;Não;SÃO JOÃO DO MANHUAÇU;
MG;316257;Não;SÃO JOÃO DO MANTENINHA;
MG;316260;Sim;SAO JOAO DO ORIENTE;SECRETARIA MUNICIPAL DE SAUDE DE INDIANA - UBS II
MG;316265;Sim;SAO JOAO DO PACUI;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOAO DO PACUI/MG
MG;316270;Sim;SAO JOAO DO PARAISO;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOAO DO PARAISO/MG
MG;316280;Não;SÃO JOÃO EVANGELISTA;
MG;316290;Não;SÃO JOÃO NEPOMUCENO;
MG;316292;Sim;SAO JOAQUIM DE BICAS;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOAQUIM DE BICAS/MG
MG;316294;Não;SÃO JOSÉ DA BARRA;
MG;316295;Sim;SAO JOSE DA LAPA;SECRETARIA MUNICIPAL DE SAUDE DE SAO GONCALO DO PARA/MG
MG;316300;Não;SÃO JOSÉ DA SAFIRA;
MG;316310;Sim;SAO JOSE DA VARGINHA;SECRETARIA MUNICIPAL DE SAUDE DE IEPE - ESF PEDRO ALVES DE LIMA
MG;316320;Sim;SAO JOSE DO ALEGRE;SECRETARIA MUNICIPAL DE SAUDE DE MIRAVANIA/MG
MG;316330;Sim;SAO JOSE DO DIVINO;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOSE DO DIVINO/MG
MG;316340;Sim;SAO JOSE DO GOIABAL;SECRETARIA MUNICIPAL DE SAUDE DE SANTANA DA VARGEM/MG
MG;316350;Não;SÃO JOSÉ DO JACURI;
MG;316360;Não;SÃO JOSÉ DO MANTIMENTO;
MG;316370;Não;SÃO LOURENÇO;
MG;316380;Sim;SAO MIGUEL DO ANTA;SECRETARIA MUNICIPAL DE SAUDE DE MIRANTE DO PARANAPANEMA
MG;316390;Sim;SAO PEDRO DA UNIAO;SECRETARIA MUNICIPAL DE SAUDE DE SAO PEDRO DA UNIAO/MG
MG;316400;Sim;SAO PEDRO DOS FERROS;SECRETARIA MUNICIPAL DE SAUDE DE SAO PEDRO DOS FERROS/MG
MG;316410;Não;SÃO PEDRO DO SUAÇUÍ;
MG;316420;Sim;SAO ROMAO;SECRETARIA MUNICIPAL DE SAUDE DE NEVES PAULISTA - CS
MG;316430;Sim;SAO ROQUE DE MINAS;SECRETARIA MUNICIPAL DE SAUDE DE SAO ROQUE DE MINAS/MG
MG;316440;Não;SÃO SEBASTIÃO DA BELA VISTA;
MG;316443;Sim;SAO SEBASTIAO DA VARGEM ALEGRE;SECRETARIA MUNICIPAL DE SAUDE DE CABO VERDE/MG
MG;316447;Sim;SAO SEBASTIAO DO ANTA;SECRETARIA MUNICIPAL DE SAUDE DE DELFIM MOREIRA/MG
MG;316450;Não;SÃO SEBASTIÃO DO MARANHÃO;
MG;316460;Sim;SAO SEBASTIAO DO OESTE;SECRETARIA MUNICIPAL DE SAUDE DE TEODORO SAMPAIO
MG;316470;Sim;SAO SEBASTIAO DO PARAISO;SECRETARIA MUNICIPAL DE SAUDE DE PIQUETE - UBS 
MG;316480;Sim;SAO SEBASTIAO DO RIO PRETO;SECRETARIA MUNICIPAL DE SAUDE DE SAO SEBASTIAO DO RIO PRETO/MG
MG;316490;Sim;SAO SEBASTIAO DO RIO VERDE;SECRETARIA MUNICIPAL DE SAUDE DE SANTO ANTONIO DO AMPARO/MG
MG;316500;Sim;SAO TIAGO;SECRETARIA MUNICIPAL DE SAUDE DE RIO DAS PEDRAS
MG;316510;Sim;SAO TOMAS DE AQUINO;SECRETARIA MUNICIPAL DE SAUDE DE SAO TOMAS DE AQUINO/MG
MG;316520;Sim;SAO THOME DAS LETRAS;SECRETARIA MUNICIPAL DE SAUDE DE RITAPOLIS/MG
MG;316530;Sim;SAO VICENTE DE MINAS;SECRETARIA MUNICIPAL DE SAUDE DE SAO VICENTE DE MINAS/MG
MG;316540;Sim;SAPUCAI-MIRIM;SECRETARIA MUNICIPAL DE SAUDE DE SAPUCAI-MIRIM/MG
MG;316550;Não;SARDOÁ;
MG;316553;Sim;SARZEDO;SECRETARIA MUNICIPAL DE SAUDE DE SARZEDO/MG
MG;316555;Sim;SETUBINHA;SECRETARIA MUNICIPAL DE SAUDE DE BERTOPOLIS/MG
MG;316556;Sim;SEM-PEIXE;SECRETARIA MUNICIPAL DE SAUDE DE SEM PEIXE/MG
MG;316557;Sim;SENADOR AMARAL;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOSE DO ALEGRE/MG
MG;316560;Não;SENADOR CORTES;
MG;316570;Sim;SENADOR FIRMINO;SECRETARIA MUNICIPAL DE SAUDE DE GUIDOVAL/MG
MG;316580;Sim;SENADOR JOSE BENTO;SECRETARIA MUNICIPAL DE SAUDE DE PIMENTA/MG
MG;316590;Não;SENADOR MODESTINO GONÇALVES;
MG;316600;Sim;SENHORA DE OLIVEIRA;SECRETARIA MUNICIPAL DE SAUDE DE SENHORA DE OLIVEIRA/MG
MG;316610;Sim;SENHORA DO PORTO;SECRETARIA MUNICIPAL DE SAUDE DE SENHORA DO PORTO/MG
MG;316620;Sim;SENHORA DOS REMEDIOS;SECRETARIA MUNICIPAL DE SAUDE DE SAO MIGUEL DO ANTA/MG
MG;316630;Sim;SERICITA;SECRETARIA MUNICIPAL DE SAUDE DE AFONSO CLAUDIO/ES
MG;316640;Sim;SERITINGA;SECRETARIA MUNICIPAL DE SAUDE DE SERITINGA/MG
MG;316650;Não;SERRA AZUL DE MINAS;
MG;316660;Sim;SERRA DA SAUDADE;SECRETARIA MUNICIPAL DE SAUDE DE SERRA DA SAUDADE/MG
MG;316670;Sim;SERRA DOS AIMORES;SECRETARIA MUNICIPAL DE SAUDE DE CAMACHO/MG
MG;316680;Não;SERRA DO SALITRE;
MG;316690;Sim;SERRANIA;SECRETARIA MUNICIPAL DE SAUDE DE SERRANIA/MG
MG;316695;Sim;SERRANOPOLIS DE MINAS;SECRETARIA MUNICIPAL DE SAUDE DE GUAPIACU - CS DR RUBENS DE OLIVEIRA BOTTAS
MG;316700;Sim;SERRANOS;SECRETARIA MUNICIPAL DE SAUDE DE SERRANOS/MG
MG;316710;Não;SERRO;
MG;316720;Sim;SETE LAGOAS;SECRETARIA MUNICIPAL DE SAUDE DE SETE LAGOAS/MG
MG;316730;Sim;SILVEIRANIA;SECRETARIA MUNICIPAL DE SAUDE DE PIQUEROBI - USF
MG;316740;Não;SILVIANÓPOLIS;
MG;316750;Não;SIMÃO PEREIRA;
MG;316760;Não;SIMONÉSIA;
MG;316770;Não;SOBRÁLIA;
MG;316780;Sim;SOLEDADE DE MINAS;SECRETARIA MUNICIPAL DE SAUDE DE SOLEDADE DE MINAS/MG
MG;316790;Sim;TABULEIRO;SECRETARIA MUNICIPAL DE SAUDE DE TUPA
MG;316800;Sim;TAIOBEIRAS;SECRETARIA MUNICIPAL DE SAUDE DE TAIOBEIRAS/MG
MG;316805;Não;TAPARUBA;
MG;316810;Sim;TAPIRA;SECRETARIA MUNICIPAL DE SAUDE DE JARDINOPOLIS 
MG;316820;Sim;TAPIRAI;SECRETARIA MUNICIPAL DE SAUDE DE FLORESTAL/MG
